ZIP,STCOUNTYFP,CLASSFP,COUNTYNAME,STATE,urbanrural,
35742,1083,H1,Limestone County,AL,urban,
35773,1083,H1,Limestone County,AL,urban,
35647,1083,H1,Limestone County,AL,urban,
35615,1083,H1,Limestone County,AL,urban,
35756,1083,H1,Limestone County,AL,urban,
35614,1083,H1,Limestone County,AL,urban,
36047,1085,H1,Lowndes County,AL,urban,
36775,1085,H1,Lowndes County,AL,urban,
36040,1085,H1,Lowndes County,AL,urban,
36761,1085,H1,Lowndes County,AL,urban,
36752,1085,H1,Lowndes County,AL,urban,
36785,1085,H1,Lowndes County,AL,urban,
36043,1085,H1,Lowndes County,AL,urban,
36032,1085,H1,Lowndes County,AL,urban,
36701,1085,H1,Lowndes County,AL,urban,
36830,1087,H1,Macon County,AL,rural,
36866,1087,H1,Macon County,AL,rural,
36832,1087,H1,Macon County,AL,rural,
36013,1087,H1,Macon County,AL,rural,
36075,1087,H1,Macon County,AL,rural,
36083,1087,H1,Macon County,AL,rural,
36088,1087,H1,Macon County,AL,rural,
36804,1087,H1,Macon County,AL,rural,
36078,1087,H1,Macon County,AL,rural,
36029,1087,H1,Macon County,AL,rural,
36039,1087,H1,Macon County,AL,rural,
36089,1087,H1,Macon County,AL,rural,
36860,1087,H1,Macon County,AL,rural,
36879,1087,H1,Macon County,AL,rural,
36087,1087,H1,Macon County,AL,rural,
35806,1089,H1,Madison County,AL,urban,
35807,1089,H1,Madison County,AL,urban,
35897,1089,H1,Madison County,AL,urban,
35750,1089,H1,Madison County,AL,urban,
35814,1089,H1,Madison County,AL,urban,
35899,1089,H1,Madison County,AL,urban,
35893,1089,H1,Madison County,AL,urban,
35810,1089,H1,Madison County,AL,urban,
35805,1089,H1,Madison County,AL,urban,
35748,1089,H1,Madison County,AL,urban,
35756,1089,H1,Madison County,AL,urban,
35815,1089,H1,Madison County,AL,urban,
35767,1089,H1,Madison County,AL,urban,
35763,1089,H1,Madison County,AL,urban,
35758,1089,H1,Madison County,AL,urban,
35803,1089,H1,Madison County,AL,urban,
35808,1089,H1,Madison County,AL,urban,
35773,1089,H1,Madison County,AL,urban,
35804,1089,H1,Madison County,AL,urban,
35760,1089,H1,Madison County,AL,urban,
35762,1089,H1,Madison County,AL,urban,
35895,1089,H1,Madison County,AL,urban,
35898,1089,H1,Madison County,AL,urban,
35741,1089,H1,Madison County,AL,urban,
35759,1089,H1,Madison County,AL,urban,
35739,1089,H1,Madison County,AL,urban,
35776,1089,H1,Madison County,AL,urban,
35812,1089,H1,Madison County,AL,urban,
35802,1089,H1,Madison County,AL,urban,
35816,1089,H1,Madison County,AL,urban,
35757,1089,H1,Madison County,AL,urban,
35813,1089,H1,Madison County,AL,urban,
35809,1089,H1,Madison County,AL,urban,
35896,1089,H1,Madison County,AL,urban,
35801,1089,H1,Madison County,AL,urban,
35749,1089,H1,Madison County,AL,urban,
35761,1089,H1,Madison County,AL,urban,
35811,1089,H1,Madison County,AL,urban,
35824,1089,H1,Madison County,AL,urban,
35894,1089,H1,Madison County,AL,urban,
36745,1091,H1,Marengo County,AL,rural,
36738,1091,H1,Marengo County,AL,rural,
36728,1091,H1,Marengo County,AL,rural,
36722,1091,H1,Marengo County,AL,rural,
36904,1091,H1,Marengo County,AL,rural,
36763,1091,H1,Marengo County,AL,rural,
36784,1091,H1,Marengo County,AL,rural,
36751,1091,H1,Marengo County,AL,rural,
36732,1091,H1,Marengo County,AL,rural,
36748,1091,H1,Marengo County,AL,rural,
36754,1091,H1,Marengo County,AL,rural,
36736,1091,H1,Marengo County,AL,rural,
36783,1091,H1,Marengo County,AL,rural,
36782,1091,H1,Marengo County,AL,rural,
36773,1091,H1,Marengo County,AL,rural,
36742,1091,H1,Marengo County,AL,rural,
36764,1091,H1,Marengo County,AL,rural,
36786,1091,H1,Marengo County,AL,rural,
36769,1091,H1,Marengo County,AL,rural,
35565,1093,H1,Marion County,AL,rural,
35552,1093,H1,Marion County,AL,rural,
35571,1093,H1,Marion County,AL,rural,
35581,1093,H1,Marion County,AL,rural,
35570,1093,H1,Marion County,AL,rural,
35594,1093,H1,Marion County,AL,rural,
35563,1093,H1,Marion County,AL,rural,
35564,1093,H1,Marion County,AL,rural,
35593,1093,H1,Marion County,AL,rural,
35548,1093,H1,Marion County,AL,rural,
35554,1093,H1,Marion County,AL,rural,
35543,1093,H1,Marion County,AL,rural,
35016,1095,H1,Marshall County,AL,rural,
35976,1095,H1,Marshall County,AL,rural,
35087,1095,H1,Marshall County,AL,rural,
35975,1095,H1,Marshall County,AL,rural,
35754,1095,H1,Marshall County,AL,rural,
35747,1095,H1,Marshall County,AL,rural,
35755,1095,H1,Marshall County,AL,rural,
35962,1095,H1,Marshall County,AL,rural,
35956,1095,H1,Marshall County,AL,rural,
35964,1095,H1,Marshall County,AL,rural,
35175,1095,H1,Marshall County,AL,rural,
35760,1095,H1,Marshall County,AL,rural,
35776,1095,H1,Marshall County,AL,rural,
35957,1095,H1,Marshall County,AL,rural,
35980,1095,H1,Marshall County,AL,rural,
35769,1095,H1,Marshall County,AL,rural,
35951,1095,H1,Marshall County,AL,rural,
35950,1095,H1,Marshall County,AL,rural,
35952,1095,H1,Marshall County,AL,rural,
36688,1097,H1,Mobile County,AL,urban,
36505,1097,H1,Mobile County,AL,urban,
36618,1097,H1,Mobile County,AL,urban,
36608,1097,H1,Mobile County,AL,urban,
36611,1097,H1,Mobile County,AL,urban,
36602,1097,H1,Mobile County,AL,urban,
36590,1097,H1,Mobile County,AL,urban,
36670,1097,H1,Mobile County,AL,urban,
36560,1097,H1,Mobile County,AL,urban,
36521,1097,H1,Mobile County,AL,urban,
36575,1097,H1,Mobile County,AL,urban,
36544,1097,H1,Mobile County,AL,urban,
36619,1097,H1,Mobile County,AL,urban,
36652,1097,H1,Mobile County,AL,urban,
36685,1097,H1,Mobile County,AL,urban,
36528,1097,H1,Mobile County,AL,urban,
36522,1097,H1,Mobile County,AL,urban,
36525,1097,H1,Mobile County,AL,urban,
36571,1097,H1,Mobile County,AL,urban,
36572,1097,H1,Mobile County,AL,urban,
36582,1097,H1,Mobile County,AL,urban,
36603,1097,H1,Mobile County,AL,urban,
36606,1097,H1,Mobile County,AL,urban,
36689,1097,H1,Mobile County,AL,urban,
36644,1097,H1,Mobile County,AL,urban,
36675,1097,H1,Mobile County,AL,urban,
36523,1097,H1,Mobile County,AL,urban,
36604,1097,H1,Mobile County,AL,urban,
36695,1097,H1,Mobile County,AL,urban,
36587,1097,H1,Mobile County,AL,urban,
36617,1097,H1,Mobile County,AL,urban,
36691,1097,H1,Mobile County,AL,urban,
36509,1097,H1,Mobile County,AL,urban,
36640,1097,H1,Mobile County,AL,urban,
36663,1097,H1,Mobile County,AL,urban,
36512,1097,H1,Mobile County,AL,urban,
36612,1097,H1,Mobile County,AL,urban,
36693,1097,H1,Mobile County,AL,urban,
36601,1097,H1,Mobile County,AL,urban,
36660,1097,H1,Mobile County,AL,urban,
36568,1097,H1,Mobile County,AL,urban,
36605,1097,H1,Mobile County,AL,urban,
36671,1097,H1,Mobile County,AL,urban,
36609,1097,H1,Mobile County,AL,urban,
36616,1097,H1,Mobile County,AL,urban,
36541,1097,H1,Mobile County,AL,urban,
36610,1097,H1,Mobile County,AL,urban,
36607,1097,H1,Mobile County,AL,urban,
36613,1097,H1,Mobile County,AL,urban,
36615,1097,H1,Mobile County,AL,urban,
36633,1097,H1,Mobile County,AL,urban,
36033,1099,H1,Monroe County,AL,rural,
36481,1099,H1,Monroe County,AL,rural,
36460,1099,H1,Monroe County,AL,rural,
36444,1099,H1,Monroe County,AL,rural,
36751,1099,H1,Monroe County,AL,rural,
36401,1099,H1,Monroe County,AL,rural,
36470,1099,H1,Monroe County,AL,rural,
36482,1099,H1,Monroe County,AL,rural,
36471,1099,H1,Monroe County,AL,rural,
36502,1099,H1,Monroe County,AL,rural,
36480,1099,H1,Monroe County,AL,rural,
36768,1099,H1,Monroe County,AL,rural,
36445,1099,H1,Monroe County,AL,rural,
36425,1099,H1,Monroe County,AL,rural,
36726,1099,H1,Monroe County,AL,rural,
36475,1099,H1,Monroe County,AL,rural,
36439,1099,H1,Monroe County,AL,rural,
36458,1099,H1,Monroe County,AL,rural,
36105,1101,H1,Montgomery County,AL,urban,
36117,1101,H1,Montgomery County,AL,urban,
36069,1101,H1,Montgomery County,AL,urban,
36124,1101,H1,Montgomery County,AL,urban,
36118,1101,H1,Montgomery County,AL,urban,
36029,1101,H1,Montgomery County,AL,urban,
36054,1101,H1,Montgomery County,AL,urban,
36065,1101,H1,Montgomery County,AL,urban,
36106,1101,H1,Montgomery County,AL,urban,
36064,1101,H1,Montgomery County,AL,urban,
36110,1101,H1,Montgomery County,AL,urban,
36036,1101,H1,Montgomery County,AL,urban,
36119,1101,H1,Montgomery County,AL,urban,
36116,1101,H1,Montgomery County,AL,urban,
36041,1101,H1,Montgomery County,AL,urban,
36130,1101,H1,Montgomery County,AL,urban,
36109,1101,H1,Montgomery County,AL,urban,
36113,1101,H1,Montgomery County,AL,urban,
36123,1101,H1,Montgomery County,AL,urban,
36111,1101,H1,Montgomery County,AL,urban,
36101,1101,H1,Montgomery County,AL,urban,
36102,1101,H1,Montgomery County,AL,urban,
36121,1101,H1,Montgomery County,AL,urban,
36052,1101,H1,Montgomery County,AL,urban,
36104,1101,H1,Montgomery County,AL,urban,
36043,1101,H1,Montgomery County,AL,urban,
36013,1101,H1,Montgomery County,AL,urban,
36047,1101,H1,Montgomery County,AL,urban,
36057,1101,H1,Montgomery County,AL,urban,
36107,1101,H1,Montgomery County,AL,urban,
36125,1101,H1,Montgomery County,AL,urban,
36046,1101,H1,Montgomery County,AL,urban,
36120,1101,H1,Montgomery County,AL,urban,
36103,1101,H1,Montgomery County,AL,urban,
36114,1101,H1,Montgomery County,AL,urban,
36112,1101,H1,Montgomery County,AL,urban,
36108,1101,H1,Montgomery County,AL,urban,
36115,1101,H1,Montgomery County,AL,urban,
36131,1101,H1,Montgomery County,AL,urban,
35601,1103,H1,Morgan County,AL,urban,
35622,1103,H1,Morgan County,AL,urban,
35754,1103,H1,Morgan County,AL,urban,
35603,1103,H1,Morgan County,AL,urban,
35175,1103,H1,Morgan County,AL,urban,
35087,1103,H1,Morgan County,AL,urban,
35602,1103,H1,Morgan County,AL,urban,
35673,1103,H1,Morgan County,AL,urban,
35775,1103,H1,Morgan County,AL,urban,
35019,1103,H1,Morgan County,AL,urban,
35016,1103,H1,Morgan County,AL,urban,
35670,1103,H1,Morgan County,AL,urban,
35640,1103,H1,Morgan County,AL,urban,
35621,1103,H1,Morgan County,AL,urban,
35619,1103,H1,Morgan County,AL,urban,
35179,1103,H1,Morgan County,AL,urban,
36773,1105,H1,Perry County,AL,rural,
36756,1105,H1,Perry County,AL,rural,
36786,1105,H1,Perry County,AL,rural,
35042,1105,H1,Perry County,AL,rural,
36765,1105,H1,Perry County,AL,rural,
36701,1105,H1,Perry County,AL,rural,
36728,1105,H1,Perry County,AL,rural,
36759,1105,H1,Perry County,AL,rural,
35466,1107,H1,Pickens County,AL,urban,
35461,1107,H1,Pickens County,AL,urban,
35481,1107,H1,Pickens County,AL,urban,
35442,1107,H1,Pickens County,AL,urban,
35555,1107,H1,Pickens County,AL,urban,
35574,1107,H1,Pickens County,AL,urban,
35447,1107,H1,Pickens County,AL,urban,
35471,1107,H1,Pickens County,AL,urban,
35576,1107,H1,Pickens County,AL,urban,
36005,1109,H1,Pike County,AL,rural,
36082,1109,H1,Pike County,AL,rural,
36010,1109,H1,Pike County,AL,rural,
36079,1109,H1,Pike County,AL,rural,
36081,1109,H1,Pike County,AL,rural,
36035,1109,H1,Pike County,AL,rural,
36034,1109,H1,Pike County,AL,rural,
36049,1109,H1,Pike County,AL,rural,
36264,1111,H1,Randolph County,AL,rural,
36276,1111,H1,Randolph County,AL,rural,
36280,1111,H1,Randolph County,AL,rural,
36258,1111,H1,Randolph County,AL,rural,
36274,1111,H1,Randolph County,AL,rural,
36278,1111,H1,Randolph County,AL,rural,
36266,1111,H1,Randolph County,AL,rural,
36263,1111,H1,Randolph County,AL,rural,
36804,1113,H1,Russell County,AL,urban,
36860,1113,H1,Russell County,AL,urban,
36871,1113,H1,Russell County,AL,urban,
36869,1113,H1,Russell County,AL,urban,
36867,1113,H1,Russell County,AL,urban,
36875,1113,H1,Russell County,AL,urban,
36858,1113,H1,Russell County,AL,urban,
36027,1113,H1,Russell County,AL,urban,
36877,1113,H1,Russell County,AL,urban,
36870,1113,H1,Russell County,AL,urban,
36856,1113,H1,Russell County,AL,urban,
36851,1113,H1,Russell County,AL,urban,
36868,1113,H1,Russell County,AL,urban,
36874,1113,H1,Russell County,AL,urban,
35054,1115,H1,St. Clair County,AL,urban,
35094,1115,H1,St. Clair County,AL,urban,
35135,1115,H1,St. Clair County,AL,urban,
35972,1115,H1,St. Clair County,AL,urban,
35182,1115,H1,St. Clair County,AL,urban,
35178,1115,H1,St. Clair County,AL,urban,
35120,1115,H1,St. Clair County,AL,urban,
35004,1115,H1,St. Clair County,AL,urban,
35131,1115,H1,St. Clair County,AL,urban,
35146,1115,H1,St. Clair County,AL,urban,
35052,1115,H1,St. Clair County,AL,urban,
35987,1115,H1,St. Clair County,AL,urban,
35121,1115,H1,St. Clair County,AL,urban,
35125,1115,H1,St. Clair County,AL,urban,
35906,1115,H1,St. Clair County,AL,urban,
35133,1115,H1,St. Clair County,AL,urban,
35903,1115,H1,St. Clair County,AL,urban,
35173,1115,H1,St. Clair County,AL,urban,
35112,1115,H1,St. Clair County,AL,urban,
35128,1115,H1,St. Clair County,AL,urban,
35953,1115,H1,St. Clair County,AL,urban,
35124,1117,H1,Shelby County,AL,urban,
35051,1117,H1,Shelby County,AL,urban,
35078,1117,H1,Shelby County,AL,urban,
35143,1117,H1,Shelby County,AL,urban,
35178,1117,H1,Shelby County,AL,urban,
35128,1117,H1,Shelby County,AL,urban,
35187,1117,H1,Shelby County,AL,urban,
35035,1117,H1,Shelby County,AL,urban,
35043,1117,H1,Shelby County,AL,urban,
35114,1117,H1,Shelby County,AL,urban,
35007,1117,H1,Shelby County,AL,urban,
35242,1117,H1,Shelby County,AL,urban,
35094,1117,H1,Shelby County,AL,urban,
35216,1117,H1,Shelby County,AL,urban,
35243,1117,H1,Shelby County,AL,urban,
35115,1117,H1,Shelby County,AL,urban,
35040,1117,H1,Shelby County,AL,urban,
35244,1117,H1,Shelby County,AL,urban,
35022,1117,H1,Shelby County,AL,urban,
35080,1117,H1,Shelby County,AL,urban,
35238,1117,H1,Shelby County,AL,urban,
35147,1117,H1,Shelby County,AL,urban,
35137,1117,H1,Shelby County,AL,urban,
35185,1117,H1,Shelby County,AL,urban,
35186,1117,H1,Shelby County,AL,urban,
35176,1117,H1,Shelby County,AL,urban,
35442,1119,H1,Sumter County,AL,rural,
35459,1119,H1,Sumter County,AL,rural,
35460,1119,H1,Sumter County,AL,rural,
36912,1119,H1,Sumter County,AL,rural,
35477,1119,H1,Sumter County,AL,rural,
35470,1119,H1,Sumter County,AL,rural,
36907,1119,H1,Sumter County,AL,rural,
36922,1119,H1,Sumter County,AL,rural,
36901,1119,H1,Sumter County,AL,rural,
35464,1119,H1,Sumter County,AL,rural,
36925,1119,H1,Sumter County,AL,rural,
36268,1121,H1,Talladega County,AL,rural,
35151,1121,H1,Talladega County,AL,rural,
36260,1121,H1,Talladega County,AL,rural,
36203,1121,H1,Talladega County,AL,rural,
35044,1121,H1,Talladega County,AL,rural,
35096,1121,H1,Talladega County,AL,rural,
35014,1121,H1,Talladega County,AL,rural,
35150,1121,H1,Talladega County,AL,rural,
35072,1121,H1,Talladega County,AL,rural,
35149,1121,H1,Talladega County,AL,rural,
35032,1121,H1,Talladega County,AL,rural,
35160,1121,H1,Talladega County,AL,rural,
35082,1121,H1,Talladega County,AL,rural,
35089,1123,H1,Tallapoosa County,AL,rural,
36251,1123,H1,Tallapoosa County,AL,rural,
35010,1123,H1,Tallapoosa County,AL,rural,
36850,1123,H1,Tallapoosa County,AL,rural,
36078,1123,H1,Tallapoosa County,AL,rural,
35072,1123,H1,Tallapoosa County,AL,rural,
36256,1123,H1,Tallapoosa County,AL,rural,
36861,1123,H1,Tallapoosa County,AL,rural,
36276,1123,H1,Tallapoosa County,AL,rural,
36849,1123,H1,Tallapoosa County,AL,rural,
36255,1123,H1,Tallapoosa County,AL,rural,
36853,1123,H1,Tallapoosa County,AL,rural,
36866,1123,H1,Tallapoosa County,AL,rural,
36879,1123,H1,Tallapoosa County,AL,rural,
35457,1125,H1,Tuscaloosa County,AL,urban,
35480,1125,H1,Tuscaloosa County,AL,urban,
35468,1125,H1,Tuscaloosa County,AL,urban,
35453,1125,H1,Tuscaloosa County,AL,urban,
35486,1125,H1,Tuscaloosa County,AL,urban,
35444,1125,H1,Tuscaloosa County,AL,urban,
35449,1125,H1,Tuscaloosa County,AL,urban,
35405,1125,H1,Tuscaloosa County,AL,urban,
35456,1125,H1,Tuscaloosa County,AL,urban,
35402,1125,H1,Tuscaloosa County,AL,urban,
35403,1125,H1,Tuscaloosa County,AL,urban,
35466,1125,H1,Tuscaloosa County,AL,urban,
35478,1125,H1,Tuscaloosa County,AL,urban,
35111,1125,H1,Tuscaloosa County,AL,urban,
35474,1125,H1,Tuscaloosa County,AL,urban,
35546,1125,H1,Tuscaloosa County,AL,urban,
35188,1125,H1,Tuscaloosa County,AL,urban,
35452,1125,H1,Tuscaloosa County,AL,urban,
35490,1125,H1,Tuscaloosa County,AL,urban,
35469,1125,H1,Tuscaloosa County,AL,urban,
35579,1125,H1,Tuscaloosa County,AL,urban,
35440,1125,H1,Tuscaloosa County,AL,urban,
35401,1125,H1,Tuscaloosa County,AL,urban,
35475,1125,H1,Tuscaloosa County,AL,urban,
35006,1125,H1,Tuscaloosa County,AL,urban,
35482,1125,H1,Tuscaloosa County,AL,urban,
35463,1125,H1,Tuscaloosa County,AL,urban,
35404,1125,H1,Tuscaloosa County,AL,urban,
35473,1125,H1,Tuscaloosa County,AL,urban,
35476,1125,H1,Tuscaloosa County,AL,urban,
35446,1125,H1,Tuscaloosa County,AL,urban,
35458,1125,H1,Tuscaloosa County,AL,urban,
35184,1125,H1,Tuscaloosa County,AL,urban,
35555,1125,H1,Tuscaloosa County,AL,urban,
35406,1125,H1,Tuscaloosa County,AL,urban,
35407,1125,H1,Tuscaloosa County,AL,urban,
35574,1125,H1,Tuscaloosa County,AL,urban,
35006,1127,H1,Walker County,AL,urban,
35130,1127,H1,Walker County,AL,urban,
35587,1127,H1,Walker County,AL,urban,
35546,1127,H1,Walker County,AL,urban,
35560,1127,H1,Walker County,AL,urban,
35550,1127,H1,Walker County,AL,urban,
35579,1127,H1,Walker County,AL,urban,
35580,1127,H1,Walker County,AL,urban,
35502,1127,H1,Walker County,AL,urban,
35148,1127,H1,Walker County,AL,urban,
35501,1127,H1,Walker County,AL,urban,
35503,1127,H1,Walker County,AL,urban,
35038,1127,H1,Walker County,AL,urban,
35584,1127,H1,Walker County,AL,urban,
35573,1127,H1,Walker County,AL,urban,
35063,1127,H1,Walker County,AL,urban,
35504,1127,H1,Walker County,AL,urban,
35549,1127,H1,Walker County,AL,urban,
35033,1127,H1,Walker County,AL,urban,
35062,1127,H1,Walker County,AL,urban,
35578,1127,H1,Walker County,AL,urban,
35554,1127,H1,Walker County,AL,urban,
36529,1129,H1,Washington County,AL,rural,
36583,1129,H1,Washington County,AL,rural,
36558,1129,H1,Washington County,AL,rural,
36548,1129,H1,Washington County,AL,rural,
36538,1129,H1,Washington County,AL,rural,
36513,1129,H1,Washington County,AL,rural,
36553,1129,H1,Washington County,AL,rural,
36581,1129,H1,Washington County,AL,rural,
36518,1129,H1,Washington County,AL,rural,
36522,1129,H1,Washington County,AL,rural,
36584,1129,H1,Washington County,AL,rural,
36569,1129,H1,Washington County,AL,rural,
36585,1129,H1,Washington County,AL,rural,
36539,1129,H1,Washington County,AL,rural,
36556,1129,H1,Washington County,AL,rural,
36435,1131,H1,Wilcox County,AL,rural,
36722,1131,H1,Wilcox County,AL,rural,
36784,1131,H1,Wilcox County,AL,rural,
36720,1131,H1,Wilcox County,AL,rural,
36769,1131,H1,Wilcox County,AL,rural,
36751,1131,H1,Wilcox County,AL,rural,
36768,1131,H1,Wilcox County,AL,rural,
36741,1131,H1,Wilcox County,AL,rural,
36766,1131,H1,Wilcox County,AL,rural,
36761,1131,H1,Wilcox County,AL,rural,
36726,1131,H1,Wilcox County,AL,rural,
36728,1131,H1,Wilcox County,AL,rural,
36783,1131,H1,Wilcox County,AL,rural,
36753,1131,H1,Wilcox County,AL,rural,
36723,1131,H1,Wilcox County,AL,rural,
35503,1133,H1,Winston County,AL,rural,
35578,1133,H1,Winston County,AL,rural,
35540,1133,H1,Winston County,AL,rural,
35053,1133,H1,Winston County,AL,rural,
35565,1133,H1,Winston County,AL,rural,
35541,1133,H1,Winston County,AL,rural,
35551,1133,H1,Winston County,AL,rural,
35553,1133,H1,Winston County,AL,rural,
35575,1133,H1,Winston County,AL,rural,
35179,1133,H1,Winston County,AL,rural,
35098,1133,H1,Winston County,AL,rural,
35577,1133,H1,Winston County,AL,rural,
35572,1133,H1,Winston County,AL,rural,
99553,2013,H1,Aleutians East Borough,AK,rural,
99583,2013,H1,Aleutians East Borough,AK,rural,
99612,2013,H1,Aleutians East Borough,AK,rural,
99661,2013,H1,Aleutians East Borough,AK,rural,
99571,2013,H1,Aleutians East Borough,AK,rural,
99685,2016,H5,Aleutians West Census Area,AK,rural,
99591,2016,H5,Aleutians West Census Area,AK,rural,
99547,2016,H5,Aleutians West Census Area,AK,rural,
99660,2016,H5,Aleutians West Census Area,AK,rural,
99546,2016,H5,Aleutians West Census Area,AK,rural,
99638,2016,H5,Aleutians West Census Area,AK,rural,
99692,2016,H5,Aleutians West Census Area,AK,rural,
